epoc (ms),timestamp (-0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1610813646828,2021-01-16T09.14.06.828,49.886,0.305,-0.244,0.854
1610813646838,2021-01-16T09.14.06.838,49.896,0.183,-0.183,0.793
1610813646848,2021-01-16T09.14.06.848,49.906,0.122,-0.122,0.915
1610813646858,2021-01-16T09.14.06.858,49.916,0.244,-0.183,0.915
1610813646867,2021-01-16T09.14.06.867,49.925,0.183,-0.122,0.915
1610813646878,2021-01-16T09.14.06.878,49.936,0.183,-0.183,0.976
1610813646888,2021-01-16T09.14.06.888,49.946,0.244,-0.183,0.915
1610813646898,2021-01-16T09.14.06.898,49.956,0.244,-0.122,0.915
1610813646907,2021-01-16T09.14.06.907,49.965,0.244,-0.183,0.793
1610813646917,2021-01-16T09.14.06.917,49.975,0.244,-0.244,0.793
1610813646927,2021-01-16T09.14.06.927,49.985,0.183,-0.183,0.854
1610813646938,2021-01-16T09.14.06.938,49.996,0.305,-0.244,0.915
1610813646948,2021-01-16T09.14.06.948,50.006,0.183,-0.122,0.854
1610813646957,2021-01-16T09.14.06.957,50.015,0.183,-0.183,0.915
1610813646967,2021-01-16T09.14.06.967,50.025,0.244,-0.244,0.793
1610813646977,2021-01-16T09.14.06.977,50.035,0.122,-0.122,0.854
1610813646987,2021-01-16T09.14.06.987,50.045,0.183,-0.122,0.915
1610813646996,2021-01-16T09.14.06.996,50.054,0.305,-0.244,0.915
1610813647006,2021-01-16T09.14.07.006,50.064,0.305,-0.244,0.793
1610813647017,2021-01-16T09.14.07.017,50.075,0.244,-0.122,0.793
1610813647027,2021-01-16T09.14.07.027,50.085,0.183,0.000,0.854
1610813647036,2021-01-16T09.14.07.036,50.094,0.244,-0.122,0.854
1610813647046,2021-01-16T09.14.07.046,50.104,0.183,-0.122,0.854
1610813647056,2021-01-16T09.14.07.056,50.114,0.305,-0.122,0.915
1610813647066,2021-01-16T09.14.07.066,50.124,0.305,-0.183,0.854
1610813647075,2021-01-16T09.14.07.075,50.133,0.122,-0.183,0.854
1610813647086,2021-01-16T09.14.07.086,50.144,0.122,-0.244,0.915
1610813647096,2021-01-16T09.14.07.096,50.154,0.305,-0.122,0.976
1610813647106,2021-01-16T09.14.07.106,50.164,0.183,-0.183,0.915
1610813647115,2021-01-16T09.14.07.115,50.173,0.244,-0.305,0.915
1610813647125,2021-01-16T09.14.07.125,50.183,0.183,-0.183,0.976
1610813647135,2021-01-16T09.14.07.135,50.193,0.183,-0.122,0.854
1610813647146,2021-01-16T09.14.07.146,50.204,0.122,-0.183,0.854
1610813647154,2021-01-16T09.14.07.154,50.212,0.244,-0.183,0.915
1610813647165,2021-01-16T09.14.07.165,50.223,0.305,-0.183,0.854
1610813647175,2021-01-16T09.14.07.175,50.233,0.244,-0.183,0.915
1610813647185,2021-01-16T09.14.07.185,50.243,0.183,-0.122,0.915
1610813647195,2021-01-16T09.14.07.195,50.253,0.183,-0.183,0.915
1610813647204,2021-01-16T09.14.07.204,50.262,0.122,-0.183,0.854
1610813647214,2021-01-16T09.14.07.214,50.272,0.183,-0.122,0.854
1610813647225,2021-01-16T09.14.07.225,50.283,0.183,-0.122,0.915
1610813647235,2021-01-16T09.14.07.235,50.293,0.244,-0.183,0.854
1610813647244,2021-01-16T09.14.07.244,50.302,0.183,-0.183,0.854
1610813647254,2021-01-16T09.14.07.254,50.312,0.183,-0.061,0.915
1610813647264,2021-01-16T09.14.07.264,50.322,0.244,-0.122,0.854
1610813647274,2021-01-16T09.14.07.274,50.332,0.305,-0.183,0.793
1610813647283,2021-01-16T09.14.07.283,50.341,0.244,-0.122,0.732
1610813647294,2021-01-16T09.14.07.294,50.352,0.183,-0.122,0.732
1610813647304,2021-01-16T09.14.07.304,50.362,0.122,-0.183,0.854
1610813647314,2021-01-16T09.14.07.314,50.372,0.061,-0.183,0.793
1610813647323,2021-01-16T09.14.07.323,50.381,0.183,-0.183,0.732
1610813647333,2021-01-16T09.14.07.333,50.391,0.183,-0.122,0.671
1610813647343,2021-01-16T09.14.07.343,50.401,0.244,-0.183,0.610
1610813647354,2021-01-16T09.14.07.354,50.412,0.244,-0.122,0.610
1610813647362,2021-01-16T09.14.07.362,50.420,0.305,-0.061,0.549
1610813647373,2021-01-16T09.14.07.373,50.431,0.244,-0.244,0.610
1610813647383,2021-01-16T09.14.07.383,50.441,0.183,-0.244,0.610
1610813647393,2021-01-16T09.14.07.393,50.451,0.122,-0.122,0.549
1610813647402,2021-01-16T09.14.07.402,50.460,0.244,-0.183,0.549
1610813647412,2021-01-16T09.14.07.412,50.470,0.183,-0.183,0.427
1610813647422,2021-01-16T09.14.07.422,50.480,0.183,-0.122,0.488
1610813647433,2021-01-16T09.14.07.433,50.491,0.183,-0.122,0.427
1610813647441,2021-01-16T09.14.07.441,50.499,0.244,-0.183,0.427
1610813647452,2021-01-16T09.14.07.452,50.510,0.244,-0.122,0.366
1610813647462,2021-01-16T09.14.07.462,50.520,0.183,-0.183,0.305
1610813647472,2021-01-16T09.14.07.472,50.530,0.183,-0.244,0.366
1610813647482,2021-01-16T09.14.07.482,50.540,0.183,-0.183,0.427
1610813647491,2021-01-16T09.14.07.491,50.549,0.183,-0.061,0.366
1610813647502,2021-01-16T09.14.07.502,50.560,0.183,-0.122,0.305
1610813647512,2021-01-16T09.14.07.512,50.570,0.183,-0.183,0.427
1610813647522,2021-01-16T09.14.07.522,50.580,0.122,-0.122,0.366
1610813647531,2021-01-16T09.14.07.531,50.589,0.122,-0.122,0.305
1610813647541,2021-01-16T09.14.07.541,50.599,0.122,-0.183,0.305
1610813647551,2021-01-16T09.14.07.551,50.609,0.183,-0.183,0.366
1610813647562,2021-01-16T09.14.07.562,50.620,0.122,-0.122,0.244
1610813647570,2021-01-16T09.14.07.570,50.628,0.122,-0.183,0.305
1610813647581,2021-01-16T09.14.07.581,50.639,0.244,-0.244,0.366
1610813647591,2021-01-16T09.14.07.591,50.649,0.183,-0.122,0.305
1610813647601,2021-01-16T09.14.07.601,50.659,0.183,-0.122,0.244
1610813647610,2021-01-16T09.14.07.610,50.668,0.183,-0.244,0.244
1610813647620,2021-01-16T09.14.07.620,50.678,0.061,-0.183,0.183
1610813647630,2021-01-16T09.14.07.630,50.688,0.122,-0.122,0.061
1610813647641,2021-01-16T09.14.07.641,50.699,0.183,-0.183,0.122
1610813647649,2021-01-16T09.14.07.649,50.707,0.183,-0.244,0.122
1610813647660,2021-01-16T09.14.07.660,50.718,0.244,-0.244,0.061
1610813647670,2021-01-16T09.14.07.670,50.728,0.244,-0.122,0.000
1610813647680,2021-01-16T09.14.07.680,50.738,0.122,-0.122,0.000
1610813647689,2021-01-16T09.14.07.689,50.747,0.122,-0.183,0.000
1610813647699,2021-01-16T09.14.07.699,50.757,0.122,-0.244,-0.061
1610813647710,2021-01-16T09.14.07.710,50.768,0.122,-0.183,0.000
1610813647720,2021-01-16T09.14.07.720,50.778,0.122,-0.122,-0.061
1610813647730,2021-01-16T09.14.07.730,50.788,0.183,-0.183,-0.061
1610813647739,2021-01-16T09.14.07.739,50.797,0.183,-0.183,-0.122
1610813647749,2021-01-16T09.14.07.749,50.807,0.183,-0.122,-0.122
1610813647759,2021-01-16T09.14.07.759,50.817,0.122,-0.183,-0.122
1610813647770,2021-01-16T09.14.07.770,50.828,0.183,-0.244,-0.122
1610813647778,2021-01-16T09.14.07.778,50.836,0.244,-0.305,-0.122
1610813647789,2021-01-16T09.14.07.789,50.847,0.122,-0.244,-0.183
1610813647799,2021-01-16T09.14.07.799,50.857,0.122,-0.122,-0.061
1610813647809,2021-01-16T09.14.07.809,50.867,0.122,-0.244,-0.122
1610813647818,2021-01-16T09.14.07.818,50.876,0.244,-0.305,-0.183
1610813647828,2021-01-16T09.14.07.828,50.886,0.183,-0.122,-0.183
1610813647838,2021-01-16T09.14.07.838,50.896,0.183,-0.183,-0.183
1610813647849,2021-01-16T09.14.07.849,50.907,0.183,-0.122,-0.183
1610813647857,2021-01-16T09.14.07.857,50.915,0.122,-0.122,-0.244
1610813647868,2021-01-16T09.14.07.868,50.926,0.183,-0.244,-0.244
1610813647878,2021-01-16T09.14.07.878,50.936,0.061,-0.183,-0.244
1610813647888,2021-01-16T09.14.07.888,50.946,0.122,-0.183,-0.366
1610813647897,2021-01-16T09.14.07.897,50.955,0.183,-0.244,-0.366
1610813647907,2021-01-16T09.14.07.907,50.965,0.183,-0.183,-0.366
1610813647918,2021-01-16T09.14.07.918,50.976,0.061,-0.244,-0.366
1610813647928,2021-01-16T09.14.07.928,50.986,0.183,-0.183,-0.366
1610813647937,2021-01-16T09.14.07.937,50.995,0.183,-0.122,-0.305
1610813647947,2021-01-16T09.14.07.947,51.005,0.244,-0.305,-0.244
1610813647957,2021-01-16T09.14.07.957,51.015,0.183,-0.061,-0.366
1610813647967,2021-01-16T09.14.07.967,51.025,0.122,-0.244,-0.305
1610813647976,2021-01-16T09.14.07.976,51.034,0.183,-0.244,-0.183
1610813647986,2021-01-16T09.14.07.986,51.044,0.122,-0.183,-0.305
1610813647997,2021-01-16T09.14.07.997,51.055,0.122,-0.183,-0.427
1610813648007,2021-01-16T09.14.08.007,51.065,0.122,-0.183,-0.305
1610813648017,2021-01-16T09.14.08.017,51.075,0.122,-0.183,-0.305
1610813648026,2021-01-16T09.14.08.026,51.084,0.122,-0.183,-0.122
1610813648036,2021-01-16T09.14.08.036,51.094,0.122,-0.061,-0.183
1610813648046,2021-01-16T09.14.08.046,51.104,0.122,-0.183,-0.366
1610813648057,2021-01-16T09.14.08.057,51.115,0.122,-0.244,-0.305
1610813648065,2021-01-16T09.14.08.065,51.123,0.122,-0.183,-0.305
1610813648076,2021-01-16T09.14.08.076,51.134,0.122,-0.183,-0.244
1610813648086,2021-01-16T09.14.08.086,51.144,0.244,-0.183,-0.305
1610813648096,2021-01-16T09.14.08.096,51.154,0.122,-0.183,-0.366
1610813648105,2021-01-16T09.14.08.105,51.163,0.061,-0.183,-0.305
1610813648115,2021-01-16T09.14.08.115,51.173,0.122,-0.183,-0.244
1610813648126,2021-01-16T09.14.08.126,51.184,0.122,-0.244,-0.244
1610813648136,2021-01-16T09.14.08.136,51.194,0.122,-0.122,-0.244
1610813648145,2021-01-16T09.14.08.145,51.203,0.183,-0.122,-0.305
1610813648155,2021-01-16T09.14.08.155,51.213,0.183,-0.244,-0.305
1610813648165,2021-01-16T09.14.08.165,51.223,0.183,-0.183,-0.366
1610813648175,2021-01-16T09.14.08.175,51.233,0.244,-0.183,-0.366
1610813648184,2021-01-16T09.14.08.184,51.242,0.183,-0.183,-0.305
1610813648194,2021-01-16T09.14.08.194,51.252,0.122,-0.122,-0.305
1610813648205,2021-01-16T09.14.08.205,51.263,0.244,-0.183,-0.305
1610813648215,2021-01-16T09.14.08.215,51.273,0.122,-0.122,-0.305
1610813648224,2021-01-16T09.14.08.224,51.282,0.122,-0.183,-0.305
1610813648234,2021-01-16T09.14.08.234,51.292,0.244,-0.122,-0.244
1610813648244,2021-01-16T09.14.08.244,51.302,0.122,-0.122,-0.305
1610813648254,2021-01-16T09.14.08.254,51.312,0.061,-0.183,-0.366
1610813648265,2021-01-16T09.14.08.265,51.323,0.122,-0.122,-0.366
1610813648274,2021-01-16T09.14.08.274,51.332,0.183,-0.244,-0.305
1610813648284,2021-01-16T09.14.08.284,51.342,0.122,-0.183,-0.244
1610813648294,2021-01-16T09.14.08.294,51.352,0.122,-0.122,-0.305
1610813648304,2021-01-16T09.14.08.304,51.362,0.183,-0.183,-0.305
1610813648313,2021-01-16T09.14.08.313,51.371,0.122,-0.183,-0.244
1610813648323,2021-01-16T09.14.08.323,51.381,0.061,-0.305,-0.305
1610813648334,2021-01-16T09.14.08.334,51.392,0.061,-0.122,-0.366
1610813648344,2021-01-16T09.14.08.344,51.402,0.061,0.000,-0.366
1610813648353,2021-01-16T09.14.08.353,51.411,0.122,-0.305,-0.305
1610813648363,2021-01-16T09.14.08.363,51.421,0.183,-0.244,-0.305
1610813648373,2021-01-16T09.14.08.373,51.431,0.244,-0.061,-0.305
1610813648383,2021-01-16T09.14.08.383,51.441,0.122,-0.183,-0.305
1610813648392,2021-01-16T09.14.08.392,51.450,0.122,-0.244,-0.244
1610813648402,2021-01-16T09.14.08.402,51.460,0.122,-0.244,-0.244
1610813648413,2021-01-16T09.14.08.413,51.471,0.122,-0.122,-0.244
1610813648423,2021-01-16T09.14.08.423,51.481,0.183,-0.061,-0.183
1610813648432,2021-01-16T09.14.08.432,51.490,0.183,-0.183,-0.244
1610813648442,2021-01-16T09.14.08.442,51.500,0.122,-0.183,-0.305
1610813648452,2021-01-16T09.14.08.452,51.510,0.183,-0.183,-0.305
1610813648462,2021-01-16T09.14.08.462,51.520,0.122,-0.183,-0.305
1610813648471,2021-01-16T09.14.08.471,51.529,0.183,-0.183,-0.244
1610813648482,2021-01-16T09.14.08.482,51.540,0.183,-0.244,-0.305
1610813648492,2021-01-16T09.14.08.492,51.550,0.122,-0.183,-0.305
1610813648502,2021-01-16T09.14.08.502,51.560,0.183,-0.183,-0.305
1610813648511,2021-01-16T09.14.08.511,51.569,0.122,-0.183,-0.244
1610813648521,2021-01-16T09.14.08.521,51.579,0.122,-0.183,-0.244
1610813648531,2021-01-16T09.14.08.531,51.589,0.122,-0.122,-0.244
1610813648542,2021-01-16T09.14.08.542,51.600,0.122,-0.244,-0.244
1610813648552,2021-01-16T09.14.08.552,51.610,0.061,-0.244,-0.366
1610813648561,2021-01-16T09.14.08.561,51.619,0.122,-0.244,-0.305
1610813648571,2021-01-16T09.14.08.571,51.629,0.122,-0.183,-0.305
1610813648581,2021-01-16T09.14.08.581,51.639,0.122,-0.244,-0.366
1610813648591,2021-01-16T09.14.08.591,51.649,0.183,-0.305,-0.305
1610813648600,2021-01-16T09.14.08.600,51.658,0.183,-0.122,-0.305
1610813648610,2021-01-16T09.14.08.610,51.668,0.183,-0.122,-0.305
1610813648621,2021-01-16T09.14.08.621,51.679,0.183,-0.183,-0.305
1610813648631,2021-01-16T09.14.08.631,51.689,0.122,-0.183,-0.305
1610813648640,2021-01-16T09.14.08.640,51.698,0.122,-0.183,-0.305
1610813648650,2021-01-16T09.14.08.650,51.708,0.183,-0.122,-0.244
1610813648660,2021-01-16T09.14.08.660,51.718,0.061,-0.183,-0.244
1610813648670,2021-01-16T09.14.08.670,51.728,0.061,-0.244,-0.244
1610813648679,2021-01-16T09.14.08.679,51.737,0.122,-0.183,-0.366
1610813648690,2021-01-16T09.14.08.690,51.748,0.183,-0.183,-0.305
1610813648700,2021-01-16T09.14.08.700,51.758,0.061,-0.183,-0.244
1610813648710,2021-01-16T09.14.08.710,51.768,0.061,-0.244,-0.244
1610813648719,2021-01-16T09.14.08.719,51.777,0.183,-0.244,-0.244
1610813648729,2021-01-16T09.14.08.729,51.787,0.122,-0.122,-0.305
1610813648739,2021-01-16T09.14.08.739,51.797,0.244,-0.183,-0.305
1610813648750,2021-01-16T09.14.08.750,51.808,0.183,-0.244,-0.305
1610813648758,2021-01-16T09.14.08.758,51.816,0.061,-0.061,-0.305
1610813648769,2021-01-16T09.14.08.769,51.827,0.122,-0.183,-0.244
1610813648779,2021-01-16T09.14.08.779,51.837,0.122,-0.183,-0.305
1610813648789,2021-01-16T09.14.08.789,51.847,0.122,-0.183,-0.305
1610813648798,2021-01-16T09.14.08.798,51.856,0.122,-0.122,-0.244
1610813648808,2021-01-16T09.14.08.808,51.866,0.122,-0.061,-0.305
1610813648818,2021-01-16T09.14.08.818,51.876,0.122,-0.183,-0.366
1610813648829,2021-01-16T09.14.08.829,51.887,0.122,-0.305,-0.305
1610813648839,2021-01-16T09.14.08.839,51.897,0.183,-0.061,-0.305
1610813648848,2021-01-16T09.14.08.848,51.906,0.244,-0.183,-0.305
1610813648858,2021-01-16T09.14.08.858,51.916,0.122,-0.305,-0.305
1610813648868,2021-01-16T09.14.08.868,51.926,0.183,-0.183,-0.305
1610813648878,2021-01-16T09.14.08.878,51.936,0.183,-0.122,-0.183
1610813648887,2021-01-16T09.14.08.887,51.945,0.122,-0.183,-0.305
1610813648898,2021-01-16T09.14.08.898,51.956,0.183,-0.244,-0.305
1610813648908,2021-01-16T09.14.08.908,51.966,0.122,-0.122,-0.305
1610813648918,2021-01-16T09.14.08.918,51.976,0.061,-0.122,-0.305
1610813648927,2021-01-16T09.14.08.927,51.985,0.122,-0.244,-0.366
1610813648937,2021-01-16T09.14.08.937,51.995,0.061,-0.183,-0.366
1610813648947,2021-01-16T09.14.08.947,52.005,0.122,-0.061,-0.366
1610813648958,2021-01-16T09.14.08.958,52.016,0.122,-0.122,-0.305
1610813648966,2021-01-16T09.14.08.966,52.024,0.122,-0.122,-0.305
1610813648977,2021-01-16T09.14.08.977,52.035,0.183,-0.244,-0.305
1610813648987,2021-01-16T09.14.08.987,52.045,0.122,-0.183,-0.305
1610813648997,2021-01-16T09.14.08.997,52.055,0.061,-0.122,-0.305
1610813649006,2021-01-16T09.14.09.006,52.064,0.061,-0.183,-0.305
1610813649016,2021-01-16T09.14.09.016,52.074,0.122,-0.183,-0.305
1610813649026,2021-01-16T09.14.09.026,52.084,0.183,-0.183,-0.305
1610813649037,2021-01-16T09.14.09.037,52.095,0.122,-0.061,-0.305
1610813649045,2021-01-16T09.14.09.045,52.103,0.122,-0.244,-0.244
1610813649056,2021-01-16T09.14.09.056,52.114,0.183,-0.305,-0.183
1610813649066,2021-01-16T09.14.09.066,52.124,0.183,-0.183,-0.305
1610813649076,2021-01-16T09.14.09.076,52.134,0.183,-0.183,-0.305
1610813649085,2021-01-16T09.14.09.085,52.143,0.122,-0.122,-0.305
1610813649095,2021-01-16T09.14.09.095,52.153,0.183,-0.183,-0.305
1610813649106,2021-01-16T09.14.09.106,52.164,0.122,-0.244,-0.305
1610813649116,2021-01-16T09.14.09.116,52.174,0.061,-0.183,-0.366
1610813649126,2021-01-16T09.14.09.126,52.184,0.000,-0.183,-0.366
1610813649135,2021-01-16T09.14.09.135,52.193,0.000,-0.244,-0.366
1610813649145,2021-01-16T09.14.09.145,52.203,0.183,-0.122,-0.305
1610813649155,2021-01-16T09.14.09.155,52.213,0.183,-0.183,-0.366
1610813649166,2021-01-16T09.14.09.166,52.224,0.183,-0.183,-0.366
1610813649174,2021-01-16T09.14.09.174,52.232,0.122,-0.183,-0.366
1610813649185,2021-01-16T09.14.09.185,52.243,0.122,-0.122,-0.366
1610813649195,2021-01-16T09.14.09.195,52.253,0.122,-0.244,-0.183
1610813649205,2021-01-16T09.14.09.205,52.263,0.183,-0.183,-0.244
1610813649214,2021-01-16T09.14.09.214,52.272,0.183,-0.183,-0.305
1610813649224,2021-01-16T09.14.09.224,52.282,0.183,-0.183,-0.244
1610813649234,2021-01-16T09.14.09.234,52.292,0.183,-0.183,-0.244
1610813649245,2021-01-16T09.14.09.245,52.303,0.122,-0.183,-0.244
1610813649253,2021-01-16T09.14.09.253,52.311,0.061,-0.183,-0.244
1610813649264,2021-01-16T09.14.09.264,52.322,0.122,-0.122,-0.244
1610813649274,2021-01-16T09.14.09.274,52.332,0.061,-0.122,-0.305
1610813649284,2021-01-16T09.14.09.284,52.342,0.122,-0.122,-0.366
1610813649293,2021-01-16T09.14.09.293,52.351,0.122,-0.244,-0.305
1610813649303,2021-01-16T09.14.09.303,52.361,0.183,-0.122,-0.244
1610813649314,2021-01-16T09.14.09.314,52.372,0.183,-0.122,-0.305
1610813649324,2021-01-16T09.14.09.324,52.382,0.122,-0.244,-0.305
1610813649333,2021-01-16T09.14.09.333,52.391,0.183,-0.305,-0.305
1610813649343,2021-01-16T09.14.09.343,52.401,0.122,-0.122,-0.305
1610813649353,2021-01-16T09.14.09.353,52.411,0.122,0.000,-0.305
1610813649363,2021-01-16T09.14.09.363,52.421,0.122,-0.183,-0.366
1610813649374,2021-01-16T09.14.09.374,52.432,0.122,-0.183,-0.244
1610813649382,2021-01-16T09.14.09.382,52.440,0.183,-0.061,-0.305
1610813649393,2021-01-16T09.14.09.393,52.451,0.122,-0.061,-0.305
1610813649403,2021-01-16T09.14.09.403,52.461,0.122,-0.183,-0.244
1610813649413,2021-01-16T09.14.09.413,52.471,0.183,-0.122,-0.244
1610813649422,2021-01-16T09.14.09.422,52.480,0.183,-0.122,-0.305
1610813649432,2021-01-16T09.14.09.432,52.490,0.183,-0.122,-0.244
1610813649442,2021-01-16T09.14.09.442,52.500,0.183,-0.305,-0.305
1610813649453,2021-01-16T09.14.09.453,52.511,0.122,-0.244,-0.305
1610813649461,2021-01-16T09.14.09.461,52.519,0.122,-0.183,-0.305
1610813649472,2021-01-16T09.14.09.472,52.530,0.183,-0.183,-0.305
1610813649482,2021-01-16T09.14.09.482,52.540,0.061,-0.183,-0.305
1610813649492,2021-01-16T09.14.09.492,52.550,0.061,-0.183,-0.305
1610813649501,2021-01-16T09.14.09.501,52.559,0.000,-0.122,-0.305
1610813649511,2021-01-16T09.14.09.511,52.569,0.061,-0.122,-0.244
1610813649522,2021-01-16T09.14.09.522,52.580,0.183,-0.183,-0.244
1610813649532,2021-01-16T09.14.09.532,52.590,0.183,-0.122,-0.366
1610813649541,2021-01-16T09.14.09.541,52.599,0.183,-0.122,-0.366
1610813649551,2021-01-16T09.14.09.551,52.609,0.122,-0.122,-0.244
1610813649561,2021-01-16T09.14.09.561,52.619,0.183,-0.183,-0.305
1610813649571,2021-01-16T09.14.09.571,52.629,0.183,-0.183,-0.183
1610813649580,2021-01-16T09.14.09.580,52.638,0.122,-0.061,-0.244
1610813649590,2021-01-16T09.14.09.590,52.648,0.061,-0.122,-0.305
1610813649601,2021-01-16T09.14.09.601,52.659,0.244,-0.305,-0.244
1610813649611,2021-01-16T09.14.09.611,52.669,0.122,-0.183,-0.305
1610813649620,2021-01-16T09.14.09.620,52.678,0.122,-0.122,-0.305
1610813649630,2021-01-16T09.14.09.630,52.688,0.122,-0.122,-0.366
1610813649640,2021-01-16T09.14.09.640,52.698,0.122,-0.183,-0.244
1610813649650,2021-01-16T09.14.09.650,52.708,0.061,-0.183,-0.244
1610813649661,2021-01-16T09.14.09.661,52.719,0.122,-0.122,-0.244
1610813649670,2021-01-16T09.14.09.670,52.728,0.122,-0.183,-0.244
1610813649680,2021-01-16T09.14.09.680,52.738,0.183,-0.183,-0.305
1610813649690,2021-01-16T09.14.09.690,52.748,0.244,-0.061,-0.305
1610813649700,2021-01-16T09.14.09.700,52.758,0.183,-0.122,-0.305
1610813649709,2021-01-16T09.14.09.709,52.767,0.000,-0.183,-0.244
1610813649719,2021-01-16T09.14.09.719,52.777,0.122,-0.244,-0.305
1610813649730,2021-01-16T09.14.09.730,52.788,0.183,-0.244,-0.366
1610813649740,2021-01-16T09.14.09.740,52.798,0.183,-0.183,-0.305
1610813649749,2021-01-16T09.14.09.749,52.807,0.122,-0.244,-0.366
1610813649759,2021-01-16T09.14.09.759,52.817,0.122,-0.183,-0.244
1610813649769,2021-01-16T09.14.09.769,52.827,0.244,-0.122,-0.244
1610813649779,2021-01-16T09.14.09.779,52.837,0.183,-0.122,-0.366
1610813649788,2021-01-16T09.14.09.788,52.846,0.122,-0.122,-0.244
1610813649798,2021-01-16T09.14.09.798,52.856,0.122,-0.183,-0.244
1610813649809,2021-01-16T09.14.09.809,52.867,0.183,-0.244,-0.366
1610813649819,2021-01-16T09.14.09.819,52.877,0.183,-0.122,-0.305
1610813649828,2021-01-16T09.14.09.828,52.886,0.122,-0.244,-0.244
1610813649838,2021-01-16T09.14.09.838,52.896,0.183,-0.244,-0.244
1610813649848,2021-01-16T09.14.09.848,52.906,0.122,-0.122,-0.305
1610813649858,2021-01-16T09.14.09.858,52.916,0.183,-0.122,-0.366
1610813649867,2021-01-16T09.14.09.867,52.925,0.183,-0.244,-0.244
1610813649878,2021-01-16T09.14.09.878,52.936,0.122,-0.244,-0.305
1610813649888,2021-01-16T09.14.09.888,52.946,0.122,-0.061,-0.305
1610813649898,2021-01-16T09.14.09.898,52.956,0.183,-0.122,-0.366
1610813649907,2021-01-16T09.14.09.907,52.965,0.244,-0.305,-0.366
1610813649917,2021-01-16T09.14.09.917,52.975,0.122,-0.183,-0.366
1610813649927,2021-01-16T09.14.09.927,52.985,0.000,-0.061,-0.244
1610813649938,2021-01-16T09.14.09.938,52.996,0.061,-0.244,-0.305
1610813649948,2021-01-16T09.14.09.948,53.006,0.122,-0.244,-0.305
1610813649957,2021-01-16T09.14.09.957,53.015,0.122,-0.122,-0.305
1610813649967,2021-01-16T09.14.09.967,53.025,0.122,-0.122,-0.305
1610813649977,2021-01-16T09.14.09.977,53.035,0.122,-0.183,-0.305
1610813649987,2021-01-16T09.14.09.987,53.045,0.122,-0.244,-0.366
1610813649996,2021-01-16T09.14.09.996,53.054,0.183,-0.122,-0.244
1610813650006,2021-01-16T09.14.10.006,53.064,0.122,-0.122,-0.305
1610813650017,2021-01-16T09.14.10.017,53.075,0.183,-0.244,-0.305
1610813650027,2021-01-16T09.14.10.027,53.085,0.122,-0.244,-0.305
1610813650036,2021-01-16T09.14.10.036,53.094,0.183,-0.183,-0.244
1610813650046,2021-01-16T09.14.10.046,53.104,0.122,-0.122,-0.305
1610813650056,2021-01-16T09.14.10.056,53.114,0.183,-0.183,-0.305
1610813650066,2021-01-16T09.14.10.066,53.124,0.244,-0.183,-0.305
1610813650075,2021-01-16T09.14.10.075,53.133,0.183,-0.183,-0.305
1610813650086,2021-01-16T09.14.10.086,53.144,0.244,-0.244,-0.244
1610813650096,2021-01-16T09.14.10.096,53.154,0.183,-0.183,-0.244
1610813650106,2021-01-16T09.14.10.106,53.164,0.183,-0.122,-0.244
1610813650115,2021-01-16T09.14.10.115,53.173,0.122,-0.061,-0.244
1610813650125,2021-01-16T09.14.10.125,53.183,0.061,-0.061,-0.305
1610813650135,2021-01-16T09.14.10.135,53.193,0.183,-0.244,-0.305
1610813650146,2021-01-16T09.14.10.146,53.204,0.122,-0.183,-0.305
1610813650154,2021-01-16T09.14.10.154,53.212,0.061,-0.122,-0.244
