epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1610049346928,2021-01-07T12.55.46.928,0.457,0.005,-0.006,1.001
1610049346929,2021-01-07T12.55.46.929,0.458,0.004,-0.005,1.005
1610049346931,2021-01-07T12.55.46.931,0.460,-0.000,-0.006,0.997
1610049346932,2021-01-07T12.55.46.932,0.461,0.005,-0.004,0.998
1610049346932,2021-01-07T12.55.46.932,0.461,0.009,-0.001,1.003
1610049346934,2021-01-07T12.55.46.934,0.463,-0.000,-0.001,1.003
1610049346935,2021-01-07T12.55.46.935,0.464,0.002,-0.003,0.992
1610049346937,2021-01-07T12.55.46.937,0.466,0.002,-0.004,0.998
1610049346938,2021-01-07T12.55.46.938,0.467,0.006,-0.004,1.005
1610049346939,2021-01-07T12.55.46.939,0.468,0.010,-0.007,1.004
1610049346941,2021-01-07T12.55.46.941,0.470,0.004,-0.002,1.001
1610049346941,2021-01-07T12.55.46.941,0.470,0.002,-0.003,1.000
1610049346942,2021-01-07T12.55.46.942,0.471,0.007,0.000,1.004
1610049346944,2021-01-07T12.55.46.944,0.473,0.006,-0.008,1.000
1610049346945,2021-01-07T12.55.46.945,0.474,0.009,-0.003,0.998
1610049346947,2021-01-07T12.55.46.947,0.476,0.003,-0.009,0.999
1610049346948,2021-01-07T12.55.46.948,0.477,0.004,-0.007,1.005
1610049346948,2021-01-07T12.55.46.948,0.477,0.007,-0.003,0.996
1610049346950,2021-01-07T12.55.46.950,0.479,0.003,-0.004,1.001
1610049346951,2021-01-07T12.55.46.951,0.480,0.003,-0.003,0.998
1610049346953,2021-01-07T12.55.46.953,0.482,0.008,-0.007,1.001
1610049346954,2021-01-07T12.55.46.954,0.483,0.004,-0.008,0.997
1610049346956,2021-01-07T12.55.46.956,0.485,0.003,-0.014,1.001
1610049346957,2021-01-07T12.55.46.957,0.486,0.005,-0.010,1.003
1610049346957,2021-01-07T12.55.46.957,0.486,0.000,-0.008,1.005
1610049346959,2021-01-07T12.55.46.959,0.488,0.003,-0.004,1.002
1610049346960,2021-01-07T12.55.46.960,0.489,-0.004,-0.010,1.001
1610049346961,2021-01-07T12.55.46.961,0.490,0.006,-0.006,1.002
1610049346963,2021-01-07T12.55.46.963,0.492,0.008,-0.009,1.002
1610049346964,2021-01-07T12.55.46.964,0.493,0.000,0.001,1.002
1610049346966,2021-01-07T12.55.46.966,0.495,-0.001,-0.004,1.003
1610049346966,2021-01-07T12.55.46.966,0.495,0.003,-0.003,1.001
1610049346967,2021-01-07T12.55.46.967,0.496,0.005,-0.005,1.003
1610049346969,2021-01-07T12.55.46.969,0.498,-0.000,-0.006,0.998
1610049346970,2021-01-07T12.55.46.970,0.499,0.003,0.001,1.000
1610049346972,2021-01-07T12.55.46.972,0.501,0.002,-0.003,1.006
1610049346973,2021-01-07T12.55.46.973,0.502,0.009,-0.005,0.998
1610049346975,2021-01-07T12.55.46.975,0.504,-0.001,-0.007,1.003
1610049346975,2021-01-07T12.55.46.975,0.504,0.002,-0.008,1.006
1610049346976,2021-01-07T12.55.46.976,0.505,0.001,-0.005,1.008
1610049346978,2021-01-07T12.55.46.978,0.507,0.003,-0.002,1.002
1610049346979,2021-01-07T12.55.46.979,0.508,0.001,-0.005,1.000
1610049346980,2021-01-07T12.55.46.980,0.509,0.003,-0.007,1.000
1610049346982,2021-01-07T12.55.46.982,0.511,0.005,-0.005,0.997
1610049346983,2021-01-07T12.55.46.983,0.512,0.009,-0.011,1.002
1610049346983,2021-01-07T12.55.46.983,0.512,0.009,-0.003,0.999
1610049346985,2021-01-07T12.55.46.985,0.514,-0.002,-0.003,1.000
1610049346986,2021-01-07T12.55.46.986,0.515,0.004,-0.001,0.995
1610049346988,2021-01-07T12.55.46.988,0.517,0.008,-0.007,0.998
1610049346989,2021-01-07T12.55.46.989,0.518,0.007,-0.011,1.001
1610049346991,2021-01-07T12.55.46.991,0.520,0.003,-0.000,1.002
1610049346992,2021-01-07T12.55.46.992,0.521,0.004,-0.006,1.000
1610049346992,2021-01-07T12.55.46.992,0.521,0.002,-0.002,0.997
1610049346994,2021-01-07T12.55.46.994,0.523,0.003,0.000,1.003
1610049346995,2021-01-07T12.55.46.995,0.524,0.006,-0.009,1.002
1610049346997,2021-01-07T12.55.46.997,0.526,0.000,-0.012,1.004
1610049346998,2021-01-07T12.55.46.998,0.527,-0.001,0.000,0.999
1610049347000,2021-01-07T12.55.47.000,0.529,0.001,-0.003,1.004
1610049347001,2021-01-07T12.55.47.001,0.530,0.003,-0.006,0.999
1610049347001,2021-01-07T12.55.47.001,0.530,0.009,-0.003,1.002
1610049347002,2021-01-07T12.55.47.002,0.531,0.009,-0.007,1.001
1610049347004,2021-01-07T12.55.47.004,0.533,0.003,-0.011,1.001
1610049347005,2021-01-07T12.55.47.005,0.534,-0.001,-0.005,0.997
1610049347007,2021-01-07T12.55.47.007,0.536,0.002,0.002,1.003
1610049347008,2021-01-07T12.55.47.008,0.537,-0.001,-0.003,1.003
1610049347008,2021-01-07T12.55.47.008,0.537,-0.003,-0.011,1.000
1610049347010,2021-01-07T12.55.47.010,0.539,0.005,-0.003,0.997
1610049347011,2021-01-07T12.55.47.011,0.540,0.006,-0.013,0.992
1610049347013,2021-01-07T12.55.47.013,0.542,-0.002,-0.006,1.001
1610049347014,2021-01-07T12.55.47.014,0.543,0.009,-0.002,0.997
1610049347016,2021-01-07T12.55.47.016,0.545,0.007,-0.003,1.004
1610049347017,2021-01-07T12.55.47.017,0.546,0.002,-0.003,1.005
1610049347017,2021-01-07T12.55.47.017,0.546,0.000,-0.002,1.000
1610049347019,2021-01-07T12.55.47.019,0.548,0.000,-0.006,1.006
1610049347020,2021-01-07T12.55.47.020,0.549,0.002,-0.006,0.998
1610049347021,2021-01-07T12.55.47.021,0.550,0.000,-0.006,1.000
1610049347023,2021-01-07T12.55.47.023,0.552,0.007,0.001,1.003
1610049347024,2021-01-07T12.55.47.024,0.553,0.009,-0.006,1.001
1610049347026,2021-01-07T12.55.47.026,0.555,0.003,-0.001,1.000
1610049347026,2021-01-07T12.55.47.026,0.555,-0.000,-0.008,0.998
1610049347027,2021-01-07T12.55.47.027,0.556,-0.001,-0.002,1.000
1610049347029,2021-01-07T12.55.47.029,0.558,0.003,-0.004,1.002
1610049347030,2021-01-07T12.55.47.030,0.559,0.002,-0.004,0.996
1610049347032,2021-01-07T12.55.47.032,0.561,0.000,-0.003,0.994
1610049347033,2021-01-07T12.55.47.033,0.562,0.008,-0.007,0.995
1610049347035,2021-01-07T12.55.47.035,0.564,0.002,-0.007,0.997
1610049347035,2021-01-07T12.55.47.035,0.564,0.006,-0.001,0.997
1610049347036,2021-01-07T12.55.47.036,0.565,0.007,-0.003,1.001
1610049347038,2021-01-07T12.55.47.038,0.567,0.003,-0.000,1.000
1610049347039,2021-01-07T12.55.47.039,0.568,0.004,-0.001,1.003
1610049347041,2021-01-07T12.55.47.041,0.570,0.004,-0.004,1.000
1610049347042,2021-01-07T12.55.47.042,0.571,0.003,-0.002,1.005
1610049347043,2021-01-07T12.55.47.043,0.572,0.001,0.001,0.997
1610049347043,2021-01-07T12.55.47.043,0.572,0.006,0.000,0.999
1610049347045,2021-01-07T12.55.47.045,0.574,0.008,-0.002,1.004
1610049347046,2021-01-07T12.55.47.046,0.575,0.008,-0.006,0.998
1610049347048,2021-01-07T12.55.47.048,0.577,0.003,-0.008,1.002
1610049347049,2021-01-07T12.55.47.049,0.578,0.003,-0.002,1.002
1610049347051,2021-01-07T12.55.47.051,0.580,0.000,-0.009,1.001
1610049347052,2021-01-07T12.55.47.052,0.581,0.007,-0.005,0.999
1610049347052,2021-01-07T12.55.47.052,0.581,0.007,-0.010,0.999
1610049347054,2021-01-07T12.55.47.054,0.583,0.002,-0.007,1.003
1610049347055,2021-01-07T12.55.47.055,0.584,-0.003,-0.002,1.000
1610049347057,2021-01-07T12.55.47.057,0.586,0.010,-0.002,1.000
1610049347058,2021-01-07T12.55.47.058,0.587,0.007,-0.006,0.993
1610049347060,2021-01-07T12.55.47.060,0.589,0.003,0.001,0.997
1610049347061,2021-01-07T12.55.47.061,0.590,0.003,-0.008,1.004
1610049347061,2021-01-07T12.55.47.061,0.590,0.006,-0.002,1.000
1610049347063,2021-01-07T12.55.47.063,0.592,0.005,-0.006,0.998
1610049347064,2021-01-07T12.55.47.064,0.593,-0.004,0.001,0.995
1610049347065,2021-01-07T12.55.47.065,0.594,0.008,-0.004,1.004
1610049347067,2021-01-07T12.55.47.067,0.596,0.007,-0.006,1.003
1610049347068,2021-01-07T12.55.47.068,0.597,0.000,-0.006,1.006
1610049347068,2021-01-07T12.55.47.068,0.597,0.001,-0.006,1.002
1610049347070,2021-01-07T12.55.47.070,0.599,0.005,0.000,0.998
1610049347071,2021-01-07T12.55.47.071,0.600,0.007,-0.003,0.992
1610049347073,2021-01-07T12.55.47.073,0.602,0.005,-0.006,0.998
1610049347074,2021-01-07T12.55.47.074,0.603,0.001,-0.005,0.998
1610049347076,2021-01-07T12.55.47.076,0.605,0.002,0.000,1.000
1610049347077,2021-01-07T12.55.47.077,0.606,-0.000,-0.004,0.993
1610049347077,2021-01-07T12.55.47.077,0.606,-0.002,-0.009,1.000
1610049347079,2021-01-07T12.55.47.079,0.608,0.002,0.000,0.999
1610049347080,2021-01-07T12.55.47.080,0.609,0.006,-0.005,1.002
1610049347082,2021-01-07T12.55.47.082,0.611,-0.001,-0.004,0.998
1610049347083,2021-01-07T12.55.47.083,0.612,0.001,-0.002,1.004
1610049347084,2021-01-07T12.55.47.084,0.613,0.004,-0.001,1.002
1610049347086,2021-01-07T12.55.47.086,0.615,0.003,-0.006,1.000
1610049347086,2021-01-07T12.55.47.086,0.615,0.006,-0.007,0.997
1610049347087,2021-01-07T12.55.47.087,0.616,0.003,0.001,1.005
1610049347089,2021-01-07T12.55.47.089,0.618,0.009,-0.004,1.002
1610049347090,2021-01-07T12.55.47.090,0.619,0.004,-0.008,0.998
1610049347092,2021-01-07T12.55.47.092,0.621,0.003,-0.003,0.999
1610049347093,2021-01-07T12.55.47.093,0.622,0.005,-0.005,1.000
1610049347095,2021-01-07T12.55.47.095,0.624,0.001,-0.003,1.006
1610049347095,2021-01-07T12.55.47.095,0.624,0.003,-0.002,1.010
1610049347096,2021-01-07T12.55.47.096,0.625,0.000,-0.004,1.000
1610049347098,2021-01-07T12.55.47.098,0.627,0.008,-0.010,0.996
1610049347099,2021-01-07T12.55.47.099,0.628,0.005,-0.009,1.005
1610049347101,2021-01-07T12.55.47.101,0.630,0.005,-0.006,1.001
1610049347102,2021-01-07T12.55.47.102,0.631,0.000,-0.004,1.001
1610049347104,2021-01-07T12.55.47.104,0.633,-0.003,-0.008,0.999
1610049347104,2021-01-07T12.55.47.104,0.633,0.009,-0.005,1.002
1610049347105,2021-01-07T12.55.47.105,0.634,0.007,0.001,1.002
1610049347106,2021-01-07T12.55.47.106,0.635,0.001,0.000,1.001
1610049347108,2021-01-07T12.55.47.108,0.637,0.002,-0.002,1.006
1610049347109,2021-01-07T12.55.47.109,0.638,0.004,-0.005,1.005
1610049347111,2021-01-07T12.55.47.111,0.640,0.001,-0.008,1.000
1610049347112,2021-01-07T12.55.47.112,0.641,0.000,-0.008,1.000
1610049347114,2021-01-07T12.55.47.114,0.643,0.001,-0.002,1.003
1610049347114,2021-01-07T12.55.47.114,0.643,0.008,-0.005,1.005
1610049347115,2021-01-07T12.55.47.115,0.644,0.005,-0.007,1.007
1610049347117,2021-01-07T12.55.47.117,0.646,-0.006,-0.006,1.001
1610049347118,2021-01-07T12.55.47.118,0.647,0.000,-0.002,0.999
1610049347120,2021-01-07T12.55.47.120,0.649,0.003,-0.002,0.997
1610049347120,2021-01-07T12.55.47.120,0.649,0.005,-0.006,0.998
1610049347121,2021-01-07T12.55.47.121,0.650,-0.001,-0.002,1.002
1610049347123,2021-01-07T12.55.47.123,0.652,0.002,0.001,0.998
1610049347124,2021-01-07T12.55.47.124,0.653,0.003,-0.006,1.007
1610049347126,2021-01-07T12.55.47.126,0.655,0.007,0.000,0.997
1610049347127,2021-01-07T12.55.47.127,0.656,0.001,-0.007,0.994
1610049347128,2021-01-07T12.55.47.128,0.657,0.000,-0.001,0.996
1610049347128,2021-01-07T12.55.47.128,0.657,0.006,-0.005,0.994
1610049347130,2021-01-07T12.55.47.130,0.659,0.006,-0.007,1.002
1610049347131,2021-01-07T12.55.47.131,0.660,0.004,-0.002,0.997
1610049347133,2021-01-07T12.55.47.133,0.662,-0.001,-0.008,0.999
1610049347134,2021-01-07T12.55.47.134,0.663,-0.000,0.000,1.000
1610049347136,2021-01-07T12.55.47.136,0.665,-0.001,-0.001,1.005
1610049347137,2021-01-07T12.55.47.137,0.666,0.005,-0.007,1.000
1610049347137,2021-01-07T12.55.47.137,0.666,0.006,-0.003,1.000
1610049347139,2021-01-07T12.55.47.139,0.668,0.005,-0.004,1.000
1610049347140,2021-01-07T12.55.47.140,0.669,0.007,-0.007,0.995
1610049347142,2021-01-07T12.55.47.142,0.671,0.005,-0.003,0.993
1610049347143,2021-01-07T12.55.47.143,0.672,0.003,-0.009,0.998
1610049347145,2021-01-07T12.55.47.145,0.674,0.001,-0.003,0.995
1610049347146,2021-01-07T12.55.47.146,0.675,0.001,-0.004,1.000
1610049347146,2021-01-07T12.55.47.146,0.675,0.001,-0.006,0.997
1610049347147,2021-01-07T12.55.47.147,0.676,0.007,-0.005,0.994
1610049347149,2021-01-07T12.55.47.149,0.678,0.008,-0.000,0.991
1610049347150,2021-01-07T12.55.47.150,0.679,0.001,-0.005,1.000
1610049347152,2021-01-07T12.55.47.152,0.681,0.000,-0.003,0.995
1610049347153,2021-01-07T12.55.47.153,0.682,0.000,-0.004,0.999
1610049347155,2021-01-07T12.55.47.155,0.684,0.001,-0.004,0.999
1610049347155,2021-01-07T12.55.47.155,0.684,0.002,-0.011,1.001
1610049347156,2021-01-07T12.55.47.156,0.685,0.006,-0.004,0.999
1610049347158,2021-01-07T12.55.47.158,0.687,-0.004,-0.004,0.998
1610049347159,2021-01-07T12.55.47.159,0.688,0.007,-0.006,0.998
1610049347161,2021-01-07T12.55.47.161,0.690,0.009,-0.007,1.001
1610049347162,2021-01-07T12.55.47.162,0.691,0.005,-0.014,0.995
1610049347164,2021-01-07T12.55.47.164,0.693,0.011,-0.005,1.001
1610049347164,2021-01-07T12.55.47.164,0.693,0.003,-0.001,0.993
1610049347165,2021-01-07T12.55.47.165,0.694,0.005,-0.007,1.000
1610049347167,2021-01-07T12.55.47.167,0.696,0.000,-0.006,0.998
1610049347168,2021-01-07T12.55.47.168,0.697,0.002,-0.007,0.994
1610049347169,2021-01-07T12.55.47.169,0.698,0.000,0.001,1.006
1610049347171,2021-01-07T12.55.47.171,0.700,0.003,-0.001,1.002
1610049347172,2021-01-07T12.55.47.172,0.701,0.007,-0.011,0.997
1610049347172,2021-01-07T12.55.47.172,0.701,0.002,-0.010,1.000
1610049347174,2021-01-07T12.55.47.174,0.703,0.002,-0.003,1.002
1610049347175,2021-01-07T12.55.47.175,0.704,0.007,-0.002,0.989
1610049347177,2021-01-07T12.55.47.177,0.706,0.002,-0.006,0.999
1610049347178,2021-01-07T12.55.47.178,0.707,0.003,-0.005,1.005
1610049347180,2021-01-07T12.55.47.180,0.709,0.008,-0.006,1.005
1610049347180,2021-01-07T12.55.47.180,0.709,0.005,-0.009,0.999
1610049347181,2021-01-07T12.55.47.181,0.710,0.000,-0.004,0.998
1610049347183,2021-01-07T12.55.47.183,0.712,0.004,-0.002,0.997
1610049347184,2021-01-07T12.55.47.184,0.713,0.002,0.000,1.000
1610049347186,2021-01-07T12.55.47.186,0.715,0.002,-0.005,1.000
1610049347187,2021-01-07T12.55.47.187,0.716,0.005,-0.009,0.999
1610049347188,2021-01-07T12.55.47.188,0.717,0.005,-0.009,1.003
1610049347188,2021-01-07T12.55.47.188,0.717,0.000,-0.004,1.000
1610049347190,2021-01-07T12.55.47.190,0.719,0.006,-0.003,0.995
1610049347191,2021-01-07T12.55.47.191,0.720,0.008,-0.002,1.001
1610049347193,2021-01-07T12.55.47.193,0.722,0.002,0.000,1.000
1610049347194,2021-01-07T12.55.47.194,0.723,0.002,0.001,1.000
1610049347196,2021-01-07T12.55.47.196,0.725,0.004,-0.001,0.994
1610049347197,2021-01-07T12.55.47.197,0.726,0.008,-0.006,0.998
1610049347197,2021-01-07T12.55.47.197,0.726,-0.001,-0.006,1.000
1610049347199,2021-01-07T12.55.47.199,0.728,0.004,-0.005,0.997
1610049347200,2021-01-07T12.55.47.200,0.729,0.003,-0.006,1.003
1610049347202,2021-01-07T12.55.47.202,0.731,0.001,-0.005,1.001
1610049347203,2021-01-07T12.55.47.203,0.732,0.001,-0.007,0.994
1610049347205,2021-01-07T12.55.47.205,0.734,0.005,-0.003,0.999
1610049347206,2021-01-07T12.55.47.206,0.735,0.007,-0.004,1.001
1610049347206,2021-01-07T12.55.47.206,0.735,0.002,-0.004,0.996
1610049347208,2021-01-07T12.55.47.208,0.737,-0.004,-0.005,0.997
1610049347209,2021-01-07T12.55.47.209,0.738,0.001,-0.005,1.002
1610049347210,2021-01-07T12.55.47.210,0.739,0.004,-0.006,1.001
1610049347212,2021-01-07T12.55.47.212,0.741,0.008,-0.004,1.001
1610049347213,2021-01-07T12.55.47.213,0.742,0.007,-0.003,1.005
1610049347215,2021-01-07T12.55.47.215,0.744,0.002,-0.002,1.000
1610049347215,2021-01-07T12.55.47.215,0.744,0.004,-0.001,1.000
1610049347216,2021-01-07T12.55.47.216,0.745,0.000,-0.005,1.003
1610049347218,2021-01-07T12.55.47.218,0.747,0.002,-0.003,0.999
1610049347219,2021-01-07T12.55.47.219,0.748,0.007,-0.008,0.994
1610049347221,2021-01-07T12.55.47.221,0.750,0.005,-0.004,1.003
1610049347222,2021-01-07T12.55.47.222,0.751,0.009,0.000,1.002
1610049347224,2021-01-07T12.55.47.224,0.753,0.005,-0.004,0.994
1610049347224,2021-01-07T12.55.47.224,0.753,0.001,0.000,1.000
1610049347225,2021-01-07T12.55.47.225,0.754,0.002,-0.004,0.998
1610049347227,2021-01-07T12.55.47.227,0.756,0.004,-0.006,0.999
1610049347228,2021-01-07T12.55.47.228,0.757,0.005,-0.004,0.994
1610049347230,2021-01-07T12.55.47.230,0.759,0.003,-0.003,0.992
1610049347231,2021-01-07T12.55.47.231,0.760,0.001,-0.003,0.996
1610049347232,2021-01-07T12.55.47.232,0.761,0.008,-0.006,0.997
1610049347234,2021-01-07T12.55.47.234,0.763,0.006,-0.000,1.000
1610049347234,2021-01-07T12.55.47.234,0.763,-0.002,0.000,0.997
1610049347235,2021-01-07T12.55.47.235,0.764,0.002,0.000,0.999
1610049347237,2021-01-07T12.55.47.237,0.766,0.005,-0.005,1.004
1610049347238,2021-01-07T12.55.47.238,0.767,-0.001,-0.002,1.007
1610049347240,2021-01-07T12.55.47.240,0.769,0.006,-0.008,0.998
1610049347240,2021-01-07T12.55.47.240,0.769,0.004,-0.004,1.002
1610049347241,2021-01-07T12.55.47.241,0.770,0.003,-0.008,1.000
1610049347243,2021-01-07T12.55.47.243,0.772,0.004,-0.003,1.003
1610049347244,2021-01-07T12.55.47.244,0.773,0.005,0.002,0.998
1610049347246,2021-01-07T12.55.47.246,0.775,0.002,0.000,1.000
1610049347247,2021-01-07T12.55.47.247,0.776,0.005,-0.002,1.003
1610049347249,2021-01-07T12.55.47.249,0.778,0.003,0.000,1.001
1610049347249,2021-01-07T12.55.47.249,0.778,0.003,-0.007,1.009
1610049347250,2021-01-07T12.55.47.250,0.779,0.002,-0.002,1.001
1610049347251,2021-01-07T12.55.47.251,0.780,0.007,-0.005,0.996
1610049347253,2021-01-07T12.55.47.253,0.782,0.002,-0.005,1.001
1610049347254,2021-01-07T12.55.47.254,0.783,0.001,-0.005,1.003
1610049347256,2021-01-07T12.55.47.256,0.785,0.005,-0.003,1.002
1610049347257,2021-01-07T12.55.47.257,0.786,0.009,0.005,1.001
1610049347257,2021-01-07T12.55.47.257,0.786,0.006,-0.001,1.001
1610049347259,2021-01-07T12.55.47.259,0.788,0.003,-0.008,1.000
1610049347260,2021-01-07T12.55.47.260,0.789,0.007,-0.004,0.996
1610049347262,2021-01-07T12.55.47.262,0.791,0.006,-0.002,1.000
1610049347263,2021-01-07T12.55.47.263,0.792,0.002,-0.005,1.000
1610049347265,2021-01-07T12.55.47.265,0.794,0.003,-0.003,1.007
1610049347266,2021-01-07T12.55.47.266,0.795,0.001,-0.004,1.004
1610049347266,2021-01-07T12.55.47.266,0.795,0.004,-0.004,1.004
1610049347268,2021-01-07T12.55.47.268,0.797,0.003,-0.003,1.001
1610049347269,2021-01-07T12.55.47.269,0.798,-0.001,-0.005,1.005
1610049347271,2021-01-07T12.55.47.271,0.800,0.003,-0.004,0.998
1610049347272,2021-01-07T12.55.47.272,0.801,0.006,-0.004,0.996
1610049347273,2021-01-07T12.55.47.273,0.802,0.001,-0.004,0.995
1610049347275,2021-01-07T12.55.47.275,0.804,0.006,-0.001,1.004
1610049347275,2021-01-07T12.55.47.275,0.804,0.002,-0.007,0.998
1610049347276,2021-01-07T12.55.47.276,0.805,0.001,0.001,1.008
1610049347278,2021-01-07T12.55.47.278,0.807,-0.001,-0.002,1.002
1610049347279,2021-01-07T12.55.47.279,0.808,0.005,-0.004,1.004
1610049347281,2021-01-07T12.55.47.281,0.810,-0.000,-0.003,1.001
1610049347282,2021-01-07T12.55.47.282,0.811,0.005,0.000,1.004
1610049347284,2021-01-07T12.55.47.284,0.813,0.005,-0.010,1.003
1610049347284,2021-01-07T12.55.47.284,0.813,0.003,-0.006,1.005
1610049347285,2021-01-07T12.55.47.285,0.814,0.006,-0.005,0.998
1610049347287,2021-01-07T12.55.47.287,0.816,0.002,-0.004,1.004
1610049347288,2021-01-07T12.55.47.288,0.817,-0.003,-0.007,0.999
1610049347290,2021-01-07T12.55.47.290,0.819,0.006,-0.005,1.003
1610049347291,2021-01-07T12.55.47.291,0.820,0.004,0.001,0.996
1610049347291,2021-01-07T12.55.47.291,0.820,0.004,-0.004,1.000
1610049347292,2021-01-07T12.55.47.292,0.821,0.006,-0.011,1.000
1610049347294,2021-01-07T12.55.47.294,0.823,0.010,-0.006,0.999
1610049347295,2021-01-07T12.55.47.295,0.824,0.000,-0.003,0.995
1610049347297,2021-01-07T12.55.47.297,0.826,0.001,-0.005,1.003
1610049347298,2021-01-07T12.55.47.298,0.827,0.006,0.001,0.999
1610049347300,2021-01-07T12.55.47.300,0.829,0.006,-0.001,1.002
1610049347300,2021-01-07T12.55.47.300,0.829,-0.001,-0.008,0.998
1610049347301,2021-01-07T12.55.47.301,0.830,0.003,-0.004,0.992
1610049347303,2021-01-07T12.55.47.303,0.832,0.000,-0.002,0.995
1610049347304,2021-01-07T12.55.47.304,0.833,0.010,-0.000,0.999
1610049347306,2021-01-07T12.55.47.306,0.835,0.004,-0.005,1.000
1610049347307,2021-01-07T12.55.47.307,0.836,0.003,-0.006,1.002
1610049347309,2021-01-07T12.55.47.309,0.838,0.006,-0.004,0.998
1610049347310,2021-01-07T12.55.47.310,0.839,0.001,-0.010,0.997
1610049347310,2021-01-07T12.55.47.310,0.839,0.003,-0.005,1.000
1610049347312,2021-01-07T12.55.47.312,0.841,0.003,-0.006,1.005
1610049347313,2021-01-07T12.55.47.313,0.842,0.005,-0.007,1.006
1610049347314,2021-01-07T12.55.47.314,0.843,-0.001,-0.005,0.999
1610049347316,2021-01-07T12.55.47.316,0.845,-0.003,-0.007,1.005
1610049347317,2021-01-07T12.55.47.317,0.846,0.001,-0.007,1.002
1610049347317,2021-01-07T12.55.47.317,0.846,0.003,-0.001,0.996
1610049347319,2021-01-07T12.55.47.319,0.848,0.003,-0.009,0.996
1610049347320,2021-01-07T12.55.47.320,0.849,0.001,-0.006,0.998
1610049347322,2021-01-07T12.55.47.322,0.851,0.007,-0.005,0.994
1610049347323,2021-01-07T12.55.47.323,0.852,0.005,-0.003,0.998
1610049347325,2021-01-07T12.55.47.325,0.854,0.003,-0.005,1.010
1610049347326,2021-01-07T12.55.47.326,0.855,0.002,-0.008,1.003
1610049347326,2021-01-07T12.55.47.326,0.855,0.004,-0.001,0.999
1610049347328,2021-01-07T12.55.47.328,0.857,0.009,-0.010,1.001
1610049347329,2021-01-07T12.55.47.329,0.858,0.005,-0.003,1.006
1610049347331,2021-01-07T12.55.47.331,0.860,0.004,-0.006,0.997
1610049347332,2021-01-07T12.55.47.332,0.861,0.004,0.002,1.006
1610049347334,2021-01-07T12.55.47.334,0.863,-0.001,0.000,1.005
1610049347335,2021-01-07T12.55.47.335,0.864,0.004,-0.006,1.000
1610049347335,2021-01-07T12.55.47.335,0.864,0.004,-0.006,1.003
1610049347336,2021-01-07T12.55.47.336,0.865,0.002,-0.003,1.006
1610049347338,2021-01-07T12.55.47.338,0.867,0.004,-0.001,1.004
1610049347339,2021-01-07T12.55.47.339,0.868,0.000,-0.000,1.004
1610049347341,2021-01-07T12.55.47.341,0.870,0.008,-0.005,1.001
1610049347342,2021-01-07T12.55.47.342,0.871,0.000,-0.003,1.005
1610049347344,2021-01-07T12.55.47.344,0.873,-0.003,-0.005,1.006
1610049347344,2021-01-07T12.55.47.344,0.873,0.001,-0.002,0.999
1610049347345,2021-01-07T12.55.47.345,0.874,0.006,-0.005,1.007
1610049347347,2021-01-07T12.55.47.347,0.876,0.004,-0.003,0.998
1610049347348,2021-01-07T12.55.47.348,0.877,0.005,-0.003,1.004
1610049347350,2021-01-07T12.55.47.350,0.879,0.010,0.001,1.001
1610049347351,2021-01-07T12.55.47.351,0.880,0.005,-0.004,1.000
1610049347351,2021-01-07T12.55.47.351,0.880,0.006,-0.003,0.999
1610049347353,2021-01-07T12.55.47.353,0.882,0.003,-0.004,0.996
1610049347354,2021-01-07T12.55.47.354,0.883,0.006,-0.001,1.000
1610049347355,2021-01-07T12.55.47.355,0.884,0.003,0.002,0.998
1610049347357,2021-01-07T12.55.47.357,0.886,-0.003,-0.008,1.000
1610049347358,2021-01-07T12.55.47.358,0.887,0.004,-0.012,1.008
1610049347360,2021-01-07T12.55.47.360,0.889,0.003,-0.010,0.997
1610049347360,2021-01-07T12.55.47.360,0.889,0.009,0.000,1.002
1610049347361,2021-01-07T12.55.47.361,0.890,0.006,-0.001,0.998
